id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,error,before_signed_operator_homogeneous
3511_1,Glucose Repression Signaling 2009,min_growth,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,11,12,0,True,23,13,True,False,257,False,,,
3511_1,Glucose Repression Signaling 2009,random,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,14,9,0,True,23,13,True,False,257,False,,,
2329_1,Apoptosis Network,first,complete,41,41,2,39,39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,52,21,0,True,73,4,7,7,2,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,10,0,True,22,6,True,True,0,False,,,
2329_1,Apoptosis Network,min_degree,complete,41,41,2,39,39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,52,21,0,True,73,4,7,7,2,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,12,9,0,True,21,6,True,True,0,False,,,
2329_1,Apoptosis Network,min_growth,complete,41,41,2,39,39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,52,21,0,True,73,4,7,7,2,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,9,9,0,True,18,5,True,True,0,False,,,
2329_1,Apoptosis Network,random,complete,41,41,2,39,39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,52,21,0,True,73,4,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,15,6,1,True,22,6,True,True,0,False,,,
4837_1,Arabidopsis thaliana Cell Cycle,first,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,,
4837_1,Arabidopsis thaliana Cell Cycle,min_degree,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,,
4837_1,Arabidopsis thaliana Cell Cycle,min_growth,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,,
4837_1,Arabidopsis thaliana Cell Cycle,random,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,,
2215_1,Differentiation of T lymphocytes,first,complete,50,50,9,41,41,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,69,28,0,True,97,9,17,17,9,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,False,False,30,25,1,True,56,15,True,False,257,False,,,
2215_1,Differentiation of T lymphocytes,min_degree,complete,50,50,9,41,41,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,69,28,0,True,97,9,17,17,9,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,False,False,30,25,1,True,56,15,True,False,257,False,,,
2215_1,Differentiation of T lymphocytes,min_growth,complete,50,50,9,41,41,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,69,28,0,True,97,9,17,17,9,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,False,False,30,25,1,True,56,15,True,False,257,False,,,
2215_1,Differentiation of T lymphocytes,random,complete,50,50,9,41,41,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,69,28,0,True,97,9,17,17,9,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,False,False,30,25,1,True,56,15,True,False,257,False,,,
8186_1,Lymphoid and myeloid cell specification and transdifferentiation,first,complete,33,33,2,31,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,64,26,3,True,93,10,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,13,9,2,True,24,6,True,True,21,False,,,
8186_1,Lymphoid and myeloid cell specification and transdifferentiation,min_degree,complete,33,33,2,31,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,64,26,3,True,93,10,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,13,9,2,True,24,6,True,True,21,False,,,
8186_1,Lymphoid and myeloid cell specification and transdifferentiation,min_growth,complete,33,33,2,31,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,64,26,3,True,93,10,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,13,9,2,True,24,6,True,True,21,False,,,
8186_1,Lymphoid and myeloid cell specification and transdifferentiation,random,complete,33,33,2,31,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,64,26,3,True,93,10,7,7,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,13,9,2,True,24,6,True,True,21,False,,,
8080_1,Lymphopoiesis Regulatory Network,first,complete,81,81,14,67,67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,108,50,0,True,158,9,24,24,14,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,60,62,17,True,139,22,True,False,257,False,,,
8080_1,Lymphopoiesis Regulatory Network,min_degree,complete,81,81,14,67,67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,108,50,0,True,158,9,24,24,14,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,60,62,17,True,139,22,True,False,257,False,,,
8080_1,Lymphopoiesis Regulatory Network,min_growth,complete,81,81,14,67,67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,108,50,0,True,158,9,24,24,14,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,60,62,17,True,139,22,True,False,257,False,,,
8080_1,Lymphopoiesis Regulatory Network,random,complete,81,81,14,67,67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,108,50,0,True,158,9,24,24,14,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,63,58,17,True,138,22,True,False,257,False,,,
7984_1,MAPK Cancer Cell Fate Network,first,complete,53,53,4,49,49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,83,21,0,True,104,5,10,10,4,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,25,14,2,True,41,9,True,True,12,False,,,
7984_1,MAPK Cancer Cell Fate Network,min_degree,complete,53,53,4,49,49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,83,21,0,True,104,5,10,10,4,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,19,12,0,True,31,7,True,True,12,False,,,
7984_1,MAPK Cancer Cell Fate Network,min_growth,complete,53,53,4,49,49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,83,21,0,True,104,5,10,10,4,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,19,12,0,True,31,7,True,True,12,False,,,
7984_1,MAPK Cancer Cell Fate Network,random,complete,53,53,4,49,49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,83,21,0,True,104,5,12,12,4,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,False,False,25,25,12,True,62,11,True,True,12,False,,,
8227_1,T-LGL Survival Network 2011 Reduced Network,first,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,14,29,0,True,43,4,4,4,0,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,3,6,0,True,9,3,True,True,1,False,,,
8227_1,T-LGL Survival Network 2011 Reduced Network,min_degree,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,14,29,0,True,43,4,4,4,0,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,3,6,0,True,9,3,True,True,1,False,,,
8227_1,T-LGL Survival Network 2011 Reduced Network,min_growth,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,14,29,0,True,43,4,4,4,0,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,3,6,0,True,9,3,True,True,1,False,,,
8227_1,T-LGL Survival Network 2011 Reduced Network,random,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,14,29,0,True,43,4,4,4,0,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,False,False,3,6,0,True,9,3,True,True,1,False,,,
2136_1,Cardiac development,first,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
2136_1,Cardiac development,min_degree,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
2136_1,Cardiac development,min_growth,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
2136_1,Cardiac development,random,complete,15,15,1,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,31,7,0,True,38,7,4,4,1,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,1,0,True,8,4,True,True,6,False,,,
2341_1,Body Segmentation in Drosophila 2013,first,complete,17,17,3,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,19,10,0,True,29,4,5,5,3,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,10,False,,,
2341_1,Body Segmentation in Drosophila 2013,min_degree,complete,17,17,3,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,19,10,0,True,29,4,5,5,3,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,10,False,,,
2341_1,Body Segmentation in Drosophila 2013,min_growth,complete,17,17,3,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,19,10,0,True,29,4,5,5,3,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,10,False,,,
2341_1,Body Segmentation in Drosophila 2013,random,complete,17,17,3,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,19,10,0,True,29,4,5,5,3,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,10,False,,,
2396_1,Mammalian Cell Cycle 2006,first,complete,10,10,0,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,14,21,0,True,35,6,6,6,0,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,9,13,1,True,23,5,True,True,1,False,,,
2396_1,Mammalian Cell Cycle 2006,min_degree,complete,10,10,0,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,14,21,0,True,35,6,6,6,0,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,9,13,1,True,23,5,True,True,1,False,,,
2396_1,Mammalian Cell Cycle 2006,min_growth,complete,10,10,0,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,14,21,0,True,35,6,6,6,0,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,9,13,1,True,23,5,True,True,1,False,,,
2396_1,Mammalian Cell Cycle 2006,random,complete,10,10,0,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,14,21,0,True,35,6,6,6,0,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,10,12,2,True,24,6,True,True,1,False,,,
2161_1,Guard Cell Abscisic Acid Signaling,first,complete,44,44,4,40,40,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,53,25,0,True,78,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,5,6,0,True,11,5,True,True,16,False,,,
2161_1,Guard Cell Abscisic Acid Signaling,min_degree,complete,44,44,4,40,40,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,53,25,0,True,78,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,0,True,12,6,True,True,16,False,,,
2161_1,Guard Cell Abscisic Acid Signaling,min_growth,complete,44,44,4,40,40,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,53,25,0,True,78,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,0,True,12,6,True,True,16,False,,,
2161_1,Guard Cell Abscisic Acid Signaling,random,complete,44,44,4,40,40,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,53,25,0,True,78,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,0,True,12,6,True,True,16,False,,,
6885_1,Regulation of the L-arabinose operon of Escherichia coli.,first,complete,13,13,4,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,2,0,True,17,3,5,5,4,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,4,1,0,True,5,5,True,True,17,False,,,
6885_1,Regulation of the L-arabinose operon of Escherichia coli.,min_degree,complete,13,13,4,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,2,0,True,17,3,5,5,4,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,4,1,0,True,5,5,True,True,17,False,,,
6885_1,Regulation of the L-arabinose operon of Escherichia coli.,min_growth,complete,13,13,4,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,2,0,True,17,3,5,5,4,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,4,1,0,True,5,5,True,True,17,False,,,
6885_1,Regulation of the L-arabinose operon of Escherichia coli.,random,complete,13,13,4,9,9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,2,0,True,17,3,5,5,4,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,4,1,0,True,5,5,True,True,17,False,,,
8048_1,Treatment of Castration-Resistant Prostate Cancer,first,complete,42,42,14,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,17,0,True,51,5,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
8048_1,Treatment of Castration-Resistant Prostate Cancer,min_degree,complete,42,42,14,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,17,0,True,51,5,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
8048_1,Treatment of Castration-Resistant Prostate Cancer,min_growth,complete,42,42,14,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,17,0,True,51,5,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
8048_1,Treatment of Castration-Resistant Prostate Cancer,random,complete,42,42,14,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,34,17,0,True,51,5,14,14,14,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,,
3509_1,B bronchiseptica and T retortaeformis coinfection,first,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,12,12,1,11,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,37,13,3,True,53,9,True,True,30,False,,,
3509_1,B bronchiseptica and T retortaeformis coinfection,min_degree,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,10,10,1,9,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,23,11,3,True,37,7,True,True,30,False,,,
3509_1,B bronchiseptica and T retortaeformis coinfection,min_growth,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,29,13,4,True,46,10,True,True,30,False,,,
3509_1,B bronchiseptica and T retortaeformis coinfection,random,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,29,13,4,True,46,10,True,True,30,False,,,
3512_1,Oxidative Stress Pathway,first,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,,
3512_1,Oxidative Stress Pathway,min_degree,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,,
3512_1,Oxidative Stress Pathway,min_growth,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,,
